Rk,G,Date,TEAM,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
75,75,43187,MEM,,POR,W,98.97797542,114.1390946,37.87649181,86.50659262,0.437555899,8.645138636,25.80050519,0.328703467,14.57985317,19.57439032,0.736292134,11.01431689,41.74096761,20.74984007,7.025302806,4.656553752,14.09986214,24.03465108
76,76,43190,TOR,@,BOS,L,112.4892891,112.5710096,42.14387047,86.29792274,0.488250971,14.39574956,33.26994417,0.435482295,13.8057986,19.53959927,0.693701917,8.601448779,40.89890251,26.68084634,4.974087397,7.540704061,11.84047715,19.95580297
76,76,43190,BOS,,TOR,W,101.047043,96.81677396,36.5385218,80.94210662,0.454911805,12.13126458,25.49773122,0.497321164,15.83873484,18.88009554,0.843637498,8.826542353,43.95943544,21.92462735,7.974302901,3.33036781,14.48127391,18.19092137
76,76,43191,PHI,@,CHO,W,118.5112097,105.5174186,47.26532519,93.38773797,0.506310155,11.51778499,30.33846108,0.384622876,12.46277437,16.51655665,0.760815647,8.29317738,48.15770848,32.72282927,11.19105785,5.863975991,12.13050085,20.93482215
76,76,43187,NYK,@,PHI,L,108.0923936,108.8644377,43.17334713,93.62504436,0.459994457,9.732960885,28.88723768,0.336492152,12.01273845,14.97228533,0.816693467,11.81383697,46.49282194,24.90509055,7.425559031,3.21374621,12.68459919,22.36457434
76,76,43190,BRK,@,MIA,W,112.1509134,113.5159382,38.97830554,83.73595602,0.467462907,13.89779705,35.02465748,0.396912525,20.29650526,27.76998892,0.734190824,8.438597489,42.4449855,24.77755849,5.647577136,7.468294041,12.18917917,23.95576523
76,76,43188,MIA,,CHI,W,114.2556072,108.1428436,42.57261614,88.02021671,0.48304388,14.30439259,33.35406117,0.425679403,14.80598238,19.74539881,0.759364708,7.534610107,40.63624731,28.83211369,7.76315626,5.021354792,11.57801066,21.25905421
76,76,43190,WAS,,CHO,W,100.2731045,103.5787422,38.80531123,84.09072263,0.462528912,9.076467485,25.01738343,0.366398735,13.58601459,17.90522633,0.757503547,10.29469766,43.69542331,28.1861339,7.66915317,4.925795021,14.77500608,19.66642007
76,76,43187,CHO,,CLE,L,115.0173596,103.9423525,39.71399574,90.72285881,0.436817502,10.12024752,26.59173082,0.354446469,25.46912063,32.39876897,0.789791166,12.75127936,53.02306076,20.31855217,7.194851881,3.674279035,11.13322528,14.37201528
76,76,43191,ORL,@,ATL,L,95.2921187,102.4702117,36.60372201,89.66138485,0.40909319,9.581912263,30.94363868,0.315644058,12.50276241,16.66331134,0.74530358,10.43776778,46.57738173,23.50766454,9.545548116,5.489565578,12.73679421,18.06994074
76,76,43189,ATL,,PHI,L,99.81608276,109.872595,37.54595085,85.92259711,0.438563617,11.25177858,34.06677807,0.336007201,13.47240247,18.79206867,0.723935343,6.861772938,44.04918469,21.66729655,6.614190146,2.925752195,13.73346766,17.07461236
76,76,43189,POR,,LAC,W,106.8707441,106.9562984,41.17431062,89.67748065,0.461579686,9.553273262,31.33778251,0.308662684,14.96884957,19.76981787,0.782497927,12.62865607,44.79429082,18.83766113,7.918093513,6.675233585,10.25463549,18.88923234
76,76,43188,OKC,@,SAS,L,113.2511486,108.8874845,40.94633614,87.28749749,0.467934918,10.02766143,27.28463483,0.370668941,21.33081492,28.70613282,0.748245103,12.4354294,43.63398659,22.54213026,9.963814937,5.250306418,12.81771665,21.13592858
76,76,43189,MIN,,MEM,W,107.9886366,104.2697072,39.52567397,86.24232209,0.458571512,9.834797252,30.04104802,0.333895088,19.10249144,23.04902266,0.836119745,9.458516501,43.60851878,24.6158117,8.557595544,6.325487314,14.25857794,19.36657278
76,76,43187,UTA,,ATL,W,111.0008424,113.3974752,39.56514173,84.47323505,0.469451399,8.738771716,22.82099666,0.391578651,23.13178722,28.14417706,0.828227526,9.387013969,42.7660012,22.14940897,6.217460577,4.211075747,13.02257572,20.75302011
76,76,43189,DEN,@,OKC,W,118.8868099,116.6940376,41.92915704,88.10496258,0.47713666,15.54698176,33.93958899,0.455131854,19.48151408,24.60037535,0.817869145,9.484726638,41.9215542,26.4579207,8.211892585,6.722393694,12.99384574,18.68678349
76,76,43189,CLE,,NOP,W,114.9057279,109.1306315,42.8878561,87.23021162,0.493700643,10.40926214,27.83743463,0.378767216,18.72075352,23.8168053,0.780996688,10.57805161,43.38031199,22.85699087,6.434493939,2.807594061,11.21127777,17.82757053
76,76,43188,IND,@,SAC,W,103.5141557,99.22341231,40.50897251,89.14666894,0.455500536,7.920419809,23.76314412,0.330069578,14.57579091,16.95061132,0.850655759,11.32386166,44.29920817,22.34551566,9.79274724,4.812803842,11.34925062,17.21954896
76,76,43189,MIL,@,LAL,W,112.1520735,110.7463257,44.11247471,86.95912622,0.506282348,9.710499479,25.86728069,0.376592187,14.21662459,18.14446855,0.790383353,7.883277035,36.98284087,28.09764806,10.12777171,6.577235498,11.95435751,18.35166493
76,76,43190,DET,@,NYK,W,108.2749989,96.12564326,41.713872,91.93685937,0.454918273,11.61053852,34.22949824,0.339898597,13.23671633,17.80557488,0.747067806,11.69493025,51.57672347,24.16017487,7.872491902,6.300166147,11.46737609,16.49889755
76,76,43189,CHI,@,ORL,W,96.51395625,118.4922692,36.32010416,90.49082243,0.401603672,9.980061639,32.62256946,0.309733683,13.89368628,18.18060641,0.746202675,13.32313913,45.75667138,22.9408814,8.480586297,2.760283432,14.86511425,19.66100377
76,76,43190,GSW,@,SAC,W,93.38646278,99.90802043,37.7494258,84.85469646,0.445408964,7.506433981,21.06292086,0.34793801,10.3811772,12.42025177,0.832973988,9.265095307,41.57630154,23.37780537,7.578081249,7.641820181,13.0112289,19.41644418
76,76,43189,LAC,@,POR,L,112.7111976,108.3298124,42.60889537,85.41250778,0.50160465,11.0949918,24.1591435,0.45583042,16.39841502,22.79703788,0.708079261,10.42615478,42.38694949,22.87278654,7.43131467,3.833496565,14.31051412,18.60311312
76,76,43191,LAL,,SAC,L,109.6874731,109.1806631,39.72917904,85.30888069,0.465183371,10.63464966,32.19067096,0.322319329,19.59446534,26.71090986,0.734921774,9.150113105,46.61275364,24.14688491,4.966669887,3.989891932,13.81660127,19.51771469
76,76,43188,SAC,,IND,L,96.99906338,100.9900335,39.23093293,88.02048475,0.445832917,9.105817767,23.32341665,0.398534796,9.431379749,12.41517076,0.765553732,8.087013783,40.67644902,23.45501995,7.833137483,4.767679491,12.69994522,21.14708166
76,76,43187,PHO,,LAC,L,96.89140537,114.4823888,36.41657462,86.06731677,0.42436186,8.544791023,28.94142089,0.30608156,15.51346511,23.1564906,0.659800348,9.680125342,43.33052272,21.0954619,7.698646418,4.727442682,17.26374681,20.02724342
76,76,43189,HOU,,PHO,W,113.3984802,98.68252987,40.58256232,89.90919787,0.454831599,17.15726816,47.04133798,0.377040692,15.07608745,20.49029303,0.761659,7.91975581,45.04922983,22.83505894,8.302167673,5.180666489,12.15141511,17.55028783
76,76,43189,NOP,@,CLE,L,106.9198809,107.2946951,42.87331536,90.06060448,0.475020394,6.955914903,23.04782381,0.301724562,14.21733523,17.99964448,0.781906844,9.560019663,46.94660915,24.85387326,7.229554835,6.352277434,13.18804387,16.12744227
76,76,43188,SAS,,OKC,W,104.4767261,100.0538235,40.28302963,87.02708341,0.462320125,7.032172562,21.2388169,0.330827785,16.87849431,22.80476546,0.752899554,12.93844798,46.00440198,21.79671985,6.949763465,6.12704194,12.17646187,19.08249492
76,76,43189,DAL,,MIN,L,103.2180238,108.2426559,38.70002347,86.67505985,0.446823079,12.98799467,36.71979227,0.364631123,12.82998221,17.18836529,0.760095651,6.907944694,42.14537122,22.68600619,6.90765272,5.013291232,10.79539732,18.28695229
76,76,43189,MEM,@,UTA,L,97.73339263,111.9417284,37.40294754,86.01197779,0.43506677,9.033541591,25.94015156,0.34095104,13.89395595,19.1723171,0.71984764,10.72429507,41.78229028,21.06495202,6.587590842,4.336966126,14.02995864,22.89039532
77,77,43193,TOR,@,CLE,L,112.7067867,115.1113029,42.46316114,87.20937682,0.486815291,13.55872487,33.36098325,0.410084688,14.22173958,19.44187978,0.723590575,9.020434634,41.24967075,27.3242539,4.152226219,7.722211218,11.11214314,21.94674089
77,77,43193,BOS,@,MIL,L,102.8341129,96.24503219,37.14155654,80.70263199,0.463233541,11.47937937,22.62931937,0.516276349,17.07162045,20.22402866,0.845431249,8.387962706,42.16783063,21.6973882,8.13229087,2.959110343,12.88438217,17.91727641
77,77,43193,PHI,,BRK,W,119.2733629,107.6752256,46.79959756,92.27632139,0.507073047,11.9953355,30.66153833,0.392026863,13.67883231,19.234967,0.718804694,8.787953214,49.30731254,31.65684878,10.07731736,6.239192797,12.45915025,20.70044665
77,77,43190,NYK,,DET,L,106.9077181,113.7193313,42.35200414,93.60751331,0.451038337,9.359888265,28.5461713,0.327047646,12.84382154,15.8316856,0.82950804,11.10415109,43.76784658,23.85152716,7.127667709,2.784123863,12.76537976,22.2493723
77,77,43191,BRK,,DET,L,110.925274,112.5947814,39.27349166,86.44078681,0.455798872,12.98933911,34.30739725,0.378913757,19.38895158,26.25099668,0.743577247,8.131579247,43.39349565,25.07326755,6.594273141,6.860488212,11.07675375,24.40672957
77,77,43190,MIA,,BRK,L,107.9166822,100.6228531,39.93178484,84.36606501,0.473773164,12.41131778,31.70621835,0.385723821,15.64179471,19.50361964,0.800409412,7.300383032,40.19087419,26.70963411,7.928946878,4.586406438,12.5734032,20.79771626
77,77,43191,WAS,@,CHI,L,101.7619314,102.6136227,39.36159337,85.28721679,0.462438674,10.28294025,27.38521503,0.37353962,12.75580438,16.8515679,0.756591064,10.7884093,45.16862699,28.61584017,7.620745951,5.117738506,14.79250182,20.73992602
77,77,43190,CHO,@,WAS,L,117.8052079,105.1027057,41.31419872,89.79685764,0.461025251,10.03607425,26.17751924,0.354693941,25.14073619,31.41963069,0.80841735,12.78538381,53.14691823,21.35556565,6.358455564,3.34228371,11.87996759,14.81160458
77,77,43193,ORL,@,NYK,W,95.36763561,102.4210635,35.9011166,90.87841546,0.396567957,9.734573679,32.9430916,0.302173217,13.83082872,17.8789934,0.789471074,10.83133033,46.73321452,23.15229936,8.743664435,5.286869673,11.52103826,17.04098222
77,77,43191,ATL,,ORL,W,98.26482483,110.8017785,37.30378526,86.53677913,0.434529085,11.21553357,34.58003342,0.33376216,12.44172074,17.8176206,0.709840603,7.238531881,44.71475541,22.04018897,7.024257044,2.977725658,14.2000403,15.48238371
77,77,43191,POR,,MEM,W,105.2812232,104.4668895,41.05229319,91.3032442,0.451933906,8.885981979,31.66133475,0.282158805,14.29065487,18.53094536,0.803149378,13.16859682,45.21828725,19.79129834,8.395428054,7.182570076,10.49639065,19.8067697
77,77,43189,OKC,,DEN,L,109.5753446,107.5662454,39.44390084,85.82624925,0.458600475,9.588298428,26.52539045,0.365580682,21.09924448,28.91183985,0.729453531,11.71062882,43.33019598,20.48263908,9.149144481,3.955091925,13.085315,21.60077857
77,77,43191,MIN,@,MIN,W,109.396591,104.2209122,40.55770219,84.39269663,0.481551453,10.79043918,29.87231441,0.365608526,17.49074743,22.3147068,0.796275923,8.85755495,41.50255564,25.86474351,8.307278663,5.817646194,14.21757338,19.10997183
77,77,43189,UTA,@,DAL,W,111.4202527,110.7392426,39.58954252,84.98197051,0.46647542,9.201631515,24.766299,0.371153595,23.03953616,27.90325312,0.832548258,8.276104191,42.50980036,23.30482269,6.625238173,4.343322724,13.14677271,19.94590603
77,77,43191,DEN,,MIL,W,117.286043,113.9682113,42.67874711,87.33148877,0.489080998,14.60409453,32.7218767,0.441879556,17.32445422,21.80011261,0.827900744,9.285417992,43.09646626,27.39737621,7.223567776,6.776718108,13.41815372,18.20603505
77,77,43191,CLE,,DAL,W,110.7717184,104.6991895,42.26635683,89.16906349,0.474030193,9.422778642,27.25123039,0.347290165,16.81622606,21.70504159,0.769799006,11.29341548,44.9340936,21.83709726,7.110348182,2.242278218,11.06338333,17.38827116
77,77,43191,IND,@,LAC,W,102.7342467,98.50702369,40.15269175,87.92400068,0.458370161,7.976125943,24.34894324,0.325120873,14.45273727,16.9851834,0.840116728,10.9571585,43.10976245,22.2436547,9.937824172,4.243841153,11.80477519,17.06586469
77,77,43191,MIL,@,DEN,L,112.325622,109.1038977,43.47374241,87.26773787,0.497824704,10.19314984,25.82018421,0.396197656,15.18498738,19.16334056,0.801875006,7.824983111,37.97485226,26.90929442,10.87833151,6.593170649,11.70630725,18.66549948
77,77,43191,DET,@,BRK,W,108.5024997,99.11769298,42.1941616,90.72105781,0.467015482,10.62316156,32.38884947,0.331009579,13.4910149,18.50167246,0.730220342,11.62847908,50.75301704,24.88805246,7.401747571,4.970049844,11.84021283,16.56966926
77,77,43191,CHI,,WAS,W,94.47418687,110.8676808,34.97603125,89.72724673,0.389561102,10.13401849,32.88677084,0.311880105,14.38810588,19.17418192,0.732480803,13.65694174,48.58700141,20.88226442,8.424175889,3.068085029,15.37953428,19.05830113
77,77,43191,GSW,,PHO,W,97.59593883,101.0924061,38.90482774,85.37640894,0.458142689,8.131930194,21.43887626,0.375981403,11.65435316,13.94607553,0.841532196,9.639528592,42.01289046,24.79334161,7.873424375,7.192546054,12.58336867,18.42493325
77,77,43191,LAC,,IND,L,108.4333593,104.8789437,41.48266861,85.26375233,0.489701395,9.628497541,21.52774305,0.436909126,15.83952451,23.49911136,0.674283778,9.707846434,42.67608485,21.28183596,6.569394401,4.09004897,13.53315424,18.46093394
77,77,43193,LAL,@,UTA,L,104.8662419,103.5941989,38.37875371,83.97266421,0.455535011,9.210394899,31.07720129,0.291435799,18.8983396,26.49327296,0.714396532,9.605033931,48.00382609,24.60406547,5.130000966,4.41696758,13.66498038,19.01531441
77,77,43190,SAC,,GSW,L,97.41971902,101.55701,39.90927988,87.16614542,0.459529875,8.61174533,24.357025,0.355600439,8.989413925,11.56455123,0.77566612,8.446104135,40.34293471,23.97650599,6.689941245,4.370303847,13.32998357,20.4841245
77,77,43189,PHO,@,HOU,L,95.56742161,111.7647166,36.40497239,86.72019503,0.420608558,8.583437307,31.08242627,0.278584468,14.17403953,21.36694718,0.655320104,9.764037603,42.67915682,20.60863857,8.609593925,4.638232805,16.23912404,19.86817303
77,77,43191,HOU,@,SAS,L,111.5795441,96.10475896,40.1747687,90.81275936,0.44444948,16.62718045,48.41240139,0.349292208,14.60282624,19.72708791,0.7673577,7.975926743,45.71476895,23.51051768,9.490650302,5.474199947,12.32542453,15.34508635
77,77,43191,NOP,,OKC,L,104.8759643,108.4884085,42.26199461,90.43818134,0.466326118,6.986774471,23.43434714,0.296877369,13.36520057,16.31989334,0.817392053,9.588005899,46.70398275,23.55616198,6.928866451,6.52568323,13.75641316,17.43823268
77,77,43191,SAS,,HOU,W,106.1030178,104.356147,40.08490889,86.44812502,0.463356038,7.849651769,22.19164507,0.347048336,18.08354829,24.90142964,0.738549866,13.26153439,45.86132059,21.79901596,7.68492904,6.038112582,12.61293856,18.88474848
77,77,43191,DAL,@,CLE,L,100.6854071,104.4327968,37.51000704,85.64251796,0.438546924,13.2763984,36.91593768,0.370069337,12.38899466,16.91650959,0.739588695,6.132383408,42.88361137,21.92580186,7.252295816,5.423987369,11.6386192,18.64608569
77,77,43191,MEM,@,POR,L,96.24001779,109.6025185,37.12088426,83.34359334,0.445100031,9.150062477,25.42204547,0.352745312,12.84818679,18.35169513,0.696294292,9.51728852,39.83468708,21.01948561,6.736277253,4.521089838,14.00898759,22.6871186
78,78,43194,TOR,,BOS,W,109.552036,113.0733909,41.85894834,88.32281305,0.474204587,12.74761746,33.38829497,0.386085407,13.08652187,18.15256393,0.720797172,9.00613039,43.17490123,26.95727617,4.325667866,7.216663365,11.59364294,22.54402227
78,78,43194,BOS,@,TOR,L,102.9502339,96.91350966,37.74246696,81.1907896,0.467690062,10.72381381,22.46879581,0.478982905,16.74148614,20.3472086,0.827629375,8.396388812,40.51034919,21.20921646,8.879687261,3.127733103,12.96531465,17.69518292
78,78,43194,PHI,@,DET,W,120.7620089,108.3225677,46.93987927,93.90289642,0.499741914,12.97860065,32.8584615,0.392568059,13.90364969,19.6304901,0.715441408,10.33638596,49.93219376,32.31705463,10.44319521,5.931757839,12.83774508,19.93013399
78,78,43193,NYK,,ORL,L,108.0923154,114.6157994,42.66560124,93.88225399,0.453251501,9.66796648,28.16385139,0.341714294,13.09314646,16.08950568,0.833352412,10.33124533,42.95035397,24.93545815,6.758300313,2.655237159,12.78961393,22.49481169
78,78,43193,BRK,@,PHI,L,109.2975822,111.8984344,39.0820475,86.41223604,0.453139662,12.57680173,34.93221917,0.363434127,18.55668547,24.955299,0.746393174,7.479473774,42.83804869,25.30198026,6.738281942,5.838146464,10.74302613,22.58201887
78,78,43193,MIA,,ATL,W,104.6150047,100.0468559,38.85953545,85.2298195,0.456571949,10.72339533,28.83186551,0.369677146,16.17253841,19.71108589,0.816222824,7.93011491,42.71726226,24.39289023,7.558684063,5.015921931,14.41202096,21.35931488
78,78,43193,WAS,@,HOU,L,101.3685794,103.0240868,39.38847801,85.78616504,0.459891602,9.804882074,28.37556451,0.343061886,12.78674131,16.25547037,0.796357319,10.65652279,44.3505881,28.60475205,7.886223785,5.455321552,14.65775055,19.80197781
78,78,43191,CHO,,PHI,L,116.1215624,105.7308117,41.65425962,87.13905729,0.478367575,10.43082228,27.03325577,0.364988182,22.38222086,28.32588921,0.794965205,10.83561514,50.10407547,22.2266697,6.527536669,3.242685113,12.66399028,14.66348138
78,78,43194,ORL,,DAL,W,95.25029068,96.10631906,35.69033498,90.82352464,0.394630387,9.920372104,33.96292748,0.298551965,13.94924862,17.68369802,0.807061322,11.5093991,48.59996436,23.32568981,8.08309933,5.506060902,11.29631148,15.75229467
78,78,43193,ATL,@,MIA,L,98.35944745,108.7005335,38.35113558,86.86103374,0.445778726,11.06466007,34.73401003,0.329308648,10.59251622,15.14528618,0.752232181,7.211559564,46.59442662,24.11205669,6.167277113,3.133317698,14.62001209,15.70471511
78,78,43193,POR,@,DAL,L,106.624367,102.7400669,40.87568796,90.81097326,0.452400172,9.245794594,32.45840043,0.284567642,15.62719646,19.55928361,0.826144813,12.91057905,45.34548617,21.7573895,8.678628416,6.914771023,11.26891719,19.38203091
78,78,43191,OKC,@,NOP,W,107.4926034,107.3098736,38.43317025,88.18787477,0.436200143,10.85648953,29.51761713,0.361114205,19.76977334,27.99355195,0.702816059,12.05318865,44.77905879,19.58479172,9.184743344,3.566527578,11.9055945,21.46023357
78,78,43193,MIN,,LAL,W,110.0989773,102.1062736,40.86731066,82.29780899,0.499085436,10.93713175,29.68169432,0.372182558,17.42722423,23.35441204,0.753802777,8.397266485,41.71076669,25.81942305,7.812183599,5.805293858,14.90527201,19.03299155
78,78,43191,UTA,,UTA,L,107.3460758,107.5617728,38.19686276,84.71459115,0.451442626,9.060489454,25.3498897,0.353826079,21.89186085,26.85097594,0.823204477,7.942831257,42.99294011,22.39144681,7.447571452,4.382996817,12.90403181,18.58377181
78,78,43193,DEN,,IND,W,115.8258129,116.3704634,41.36362413,88.07944663,0.468864299,13.06122836,32.49656301,0.400803867,20.03733627,25.16003378,0.829650223,10.4856254,45.12893988,26.69921286,5.947070333,7.073015432,13.54544612,19.46181051
78,78,43193,CLE,,TOR,W,106.4515155,102.2497568,40.39990705,88.35071905,0.456509058,9.546833593,26.65536912,0.358427049,16.10486782,20.93151248,0.764899702,10.80802464,44.84022808,21.25112918,7.033104454,1.652683466,10.599015,16.97648135
78,78,43193,IND,@,DEN,L,105.160274,99.41210711,41.16580753,86.5772002,0.476311048,8.552837783,25.36468297,0.334136262,14.27582118,17.41555502,0.811475018,10.84714755,41.63292874,23.33309641,9.281347252,3.933152346,11.38143256,15.75975941
78,78,43193,MIL,,BOS,W,113.3576866,111.8311693,43.56212272,89.18032136,0.489127411,9.917944953,26.22605526,0.383039297,16.31549621,20.58900217,0.799302502,8.367494933,39.53245568,26.55278833,11.24349945,6.037951195,12.19189218,21.13964984
78,78,43194,DET,,PHI,L,110.2507499,99.45530789,42.05824848,88.81631734,0.474984645,10.46694847,29.17665484,0.357742874,15.66730447,20.53050174,0.760866103,10.76854372,48.68590511,24.40641574,7.260524271,4.291014953,11.11206385,16.45090078
78,78,43193,CHI,,CHO,W,94.98225606,105.2203042,35.55280937,88.79817402,0.401348331,11.02020555,34.08603125,0.321904031,12.85643177,18.07225458,0.697424241,12.21708252,47.89610042,21.52467933,8.967252767,3.020425509,15.95386028,18.31749034
78,78,43193,GSW,@,OKC,W,100.3987817,103.2677218,40.09144832,84.97292268,0.474142807,8.459579058,21.27166288,0.393354421,11.75630595,14.12382266,0.841299659,9.331858578,42.00386714,25.63800248,8.242027312,7.197763816,13.4350106,17.70747998
78,78,43193,LAC,,SAS,W,107.1500078,104.1236831,41.14480058,86.0591257,0.480390419,9.048549262,20.59832292,0.427732738,15.81185735,23.70973341,0.674225133,10.47235393,43.32282545,20.80455079,6.59081832,4.587014691,13.15994627,18.27828018
78,78,43194,LAL,,SAS,W,104.8198726,105.2782597,38.11362611,81.89179926,0.463700503,8.92311847,29.34316039,0.30429074,19.66950188,27.96798189,0.70641896,9.181510179,47.72114783,25.30121964,5.17900029,4.965090274,14.31949411,19.28459432
78,78,43191,SAC,@,LAL,W,98.3859157,102.567103,39.55278396,86.76984363,0.457898962,8.743523599,25.3671075,0.346220132,10.53682418,12.70936537,0.834419836,8.973831241,41.36288041,24.6929518,6.066982373,4.671091154,13.79899507,20.56523735
78,78,43191,PHO,@,GSW,L,97.27022648,109.409415,37.38149172,86.07605851,0.434882567,9.295031192,31.44472788,0.29399534,13.21221186,19.85008415,0.659856031,9.229211281,42.06374705,20.60259157,9.862878178,4.191469841,15.65173721,20.52045191
78,78,43193,HOU,,WAS,W,108.6538632,95.89142769,38.79243061,88.00382781,0.439094844,15.76815413,46.02372042,0.339707662,15.30084787,19.63812637,0.79496731,7.432778023,44.51443068,22.7331553,9.007195091,5.562259984,11.95762736,14.6835259
78,78,43194,NOP,,MEM,W,105.3827893,111.2265226,42.63859838,91.1114544,0.467637835,7.416032341,24.81030414,0.294863211,12.68956017,15.675968,0.814877616,9.17640177,45.79119482,24.98684859,8.098659935,5.457704969,14.34692395,17.9714698
78,78,43193,SAS,@,LAC,L,106.8709054,104.6668441,40.16547267,86.55443751,0.463666811,7.954895531,21.63749352,0.358774501,18.58506449,25.95042889,0.72654496,12.79846032,46.65839618,21.51970479,8.045478712,5.731433775,11.76388157,19.10542454
78,78,43193,DAL,,POR,W,96.42562214,100.349839,35.75300211,84.49275539,0.423604077,12.80291952,37.6747813,0.346500801,12.1166984,16.41495288,0.750656609,5.339715022,43.52508341,20.71774056,7.355688745,4.987196211,12.03158576,19.31382571
78,78,43194,MEM,@,NOP,L,98.45200534,105.1207556,38.43626528,83.943078,0.457910009,9.885018743,25.68661364,0.385263594,11.69445604,16.84550854,0.694268288,9.155186556,39.81040613,21.98584568,7.200883176,4.296326951,13.72269628,21.92613558
79,79,43196,TOR,,IND,W,105.8056108,107.7020173,41.5376845,89.49684391,0.464541376,11.94428524,34.09648849,0.351305622,10.78595656,14.82576918,0.728359152,9.981839117,44.45247037,26.42718285,5.07770036,6.92499901,11.73809288,22.86320668
79,79,43196,BOS,,CHI,W,99.34507016,97.5340529,35.82274009,81.75723688,0.437807019,9.237144144,22.42063874,0.410534871,18.46244584,21.92416258,0.848468812,9.098916644,41.13310476,19.24276494,8.823906178,3.318319931,13.1295944,18.32855488
79,79,43196,PHI,,CLE,W,122.3286027,108.6217703,47.50696378,95.37086893,0.497997574,13.34358019,34.18253845,0.385695418,13.97109491,19.88914703,0.710407422,11.50091579,51.20465813,32.62011639,10.48295856,6.329527352,12.95132352,20.1540402
79,79,43196,NYK,,MIA,W,104.1076946,113.3447398,41.35968037,93.1246762,0.44187545,8.640389944,27.90915542,0.306774288,12.74794394,15.4668517,0.840665724,9.679373598,42.70510619,24.14063744,6.087490094,3.876571148,12.93688418,21.16844351
79,79,43195,BRK,@,MIL,W,106.4292747,112.3895303,38.04461425,85.98367081,0.442821898,13.29304052,37.21966575,0.358510238,17.04700564,23.4465897,0.722317952,7.003842132,42.11141461,25.23059408,6.781484583,5.111443939,11.90290784,20.91460566
79,79,43194,MIA,@,ATL,W,103.9045014,98.89405678,39.51786064,86.04894585,0.459811585,9.5170186,28.38955965,0.338123144,15.35176152,18.79332577,0.813406847,8.539034473,44.17517868,23.69786707,8.287605219,6.124776579,15.52360629,20.26779446
79,79,43195,WAS,@,CLE,L,102.2305738,105.807226,39.5365434,83.83584951,0.473547481,10.50146462,29.51266935,0.356878566,12.65602239,16.07664111,0.802267196,9.076956837,42.70517643,28.60142562,7.405867136,4.716596466,15.03732516,20.22059334
79,79,43193,CHO,@,CHI,L,110.2964687,111.5192435,39.51627789,84.94171719,0.465230273,9.149246683,25.88997673,0.343576455,22.11466626,28.37776676,0.782809561,9.970684543,47.37122264,21.36800091,6.298261001,3.632805534,14.01919708,14.05904441
79,79,43196,ORL,,CHO,L,95.2150872,94.35189572,35.90710049,91.08705739,0.395869116,9.556111631,34.12887824,0.28472559,13.84477458,17.62510941,0.807158397,11.43281973,48.17998931,23.09770694,7.184929799,5.851818271,10.38889344,14.9456884
79,79,43194,ATL,,MIA,L,98.94783423,107.3701601,38.66534067,87.51831012,0.446353618,11.29939802,34.92020301,0.334972594,10.31775487,13.64358585,0.804569654,8.183467869,47.85832799,24.73361701,6.610183134,2.619995309,15.30600363,15.91141453
79,79,43195,POR,@,HOU,L,107.1673101,103.6220201,40.40270639,90.24329198,0.449880052,9.493738378,33.53752013,0.283190292,16.86815894,20.56778508,0.845083444,11.01317371,44.96364585,23.46721685,8.483588525,6.134431307,11.50067516,19.39460927
79,79,43193,OKC,,GSW,L,108.267781,107.7929621,38.96995108,90.29636243,0.432280043,11.09694686,30.97528514,0.348574261,19.230932,27.15806559,0.703924818,12.99595659,46.19371764,20.01543752,10.175423,3.169958273,12.25167835,21.69807007
79,79,43195,MIN,,LAC,W,109.8896932,99.51188209,40.9601932,81.8093427,0.503505631,11.40113953,30.3245083,0.378494767,16.56816727,23.38632361,0.718240833,9.519179946,43.59323001,26.50582692,7.66365508,6.081588157,14.9715816,18.86989747
79,79,43195,UTA,@,DEN,L,104.5838227,108.9885318,38.19905883,86.73437735,0.440632788,8.738146836,25.24496691,0.341347824,19.44755825,24.01529278,0.827961343,7.982849377,41.31788203,21.55743404,8.254271436,3.694899045,12.55120954,18.45513154
79,79,43195,DEN,,MIN,W,115.2477439,117.651139,41.52908724,88.86383399,0.46643929,11.61836851,32.1489689,0.36230116,20.57120088,26.44801013,0.803015067,11.68568762,47.27868196,27.32976386,6.2641211,6.88190463,14.42363384,20.25854315
79,79,43195,CLE,,WAS,W,103.8954547,100.3949271,38.99997211,86.70521571,0.449572717,9.724050078,26.75661074,0.362328115,16.17146035,20.69945374,0.774209911,9.402407393,43.83206842,20.09533875,7.429931336,2.03580504,10.5997045,16.2929444
79,79,43195,IND,,GSW,W,105.1880822,100.1036321,41.18974226,84.91316006,0.485333314,8.445851335,23.98940489,0.353500879,14.36274635,17.82466651,0.796722505,9.694144265,40.20987862,23.37992892,9.784404175,4.119945704,11.81442977,16.48792782
79,79,43195,MIL,,BRK,L,113.667306,112.5093508,43.72863682,88.77409641,0.494358223,9.275383486,25.36781658,0.367471789,16.93464886,21.43670065,0.797410751,8.53024848,40.5597367,26.4458365,11.35304984,5.731385358,13.03756765,22.58189495
79,79,43196,DET,,DAL,W,109.515225,102.3565924,41.45747454,88.3848952,0.470235393,10.42008454,27.37299645,0.374582862,16.18019134,21.83915052,0.738699831,10.09056312,47.08577153,23.84192472,6.938157281,3.807304486,11.45361915,17.53527023
